,CITY,NAME,URL,ADDRESS,NUMBER,SERVED,HOURS,SUPERIOR
80,Alhambra,Governor George Deukmejian Courthouse,http://www.lacourt.org/courthouse/info/lb,"275 MagnoliaLong Beach, CA 90802",(562) 256-3100,"CIVIL,CRIMINAL,FAMILY,LAW,JUVENILE,SMALL,CLAIMS,TRAFFIC,","Building,M-F: 8:00AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM,Self-Help Assistance,M-Thu: 8:30AM - 12:30PM, 1:30PM - 4:30PM,F: 8:30AM - 12:30PM",Los Angeles County Superior Court
81,Alhambra,Inglewood Courthouse,http://www.lacourt.org/courthouse/info/ing,"One Regent StreetInglewood, CA 90301",(310) 419-1300,"CIVIL,CRIMINAL,SMALL,CLAIMS,TRAFFIC,","Building,M-F: 8:30AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM,Self-Help Assistance,M-Thu: 9:00AM - 12:30PM, 1:30PM - 4:00PM,F: 9:00AM - 12:30PM",Los Angeles County Superior Court
82,Alhambra,Inglewood Juvenile Courthouse,http://www.lacourt.org/courthouse/info/igj,"110 Regent StreetInglewood, CA 90301",(310) 412-8301,"JUVENILE,","Building,M-F: 8:30AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM",Los Angeles County Superior Court
83,Alhambra,Los Padrinos Juvenile Courthouse,http://www.lacourt.org/courthouse/info/lpj,"7281 East Quill DriveDowney, CA 90242",(562) 658-0700,"JUVENILE,","Building,M-F: 8:30AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM",Los Angeles County Superior Court
84,Alhambra,Metropolitan Courthouse,http://www.lacourt.org/courthouse/info/met,"1945 South Hill StreetLos Angeles, CA 90007",(213) 745-3202,"CRIMINAL,MENTAL,HEALTH,TRAFFIC,","Building,M-F: 8:00AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM",Los Angeles County Superior Court
85,Alhambra,Michael Antonovich Antelope Valley Courthouse,http://www.lacourt.org/courthouse/info/atp,"42011 4th Street WestLancaster, CA 93534",(661) 483-5500,"CIVIL,CRIMINAL,FAMILY,LAW,JUVENILE,PROBATE,SMALL,CLAIMS,TRAFFIC,","Building,M-F: 7:30AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM,Self-Help Assistance,M-Thu: 8:30AM - 12:30PM, 1:30PM - 4:30PM,F: 8:30AM - 12:30PM",Los Angeles County Superior Court
86,Alhambra,Norwalk Courthouse,http://www.lacourt.org/courthouse/info/se,"12720 Norwalk Blvd.Norwalk, CA 90650",(562) 345-3700,"CIVIL,CRIMINAL,","Building,M-F: 8:00AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM",Los Angeles County Superior Court
87,Alhambra,Pasadena Courthouse,http://www.lacourt.org/courthouse/info/pas,"300 East Walnut St.Pasadena, CA 91101",(626) 396-3300,"CIVIL,CRIMINAL,FAMILY,LAW,SMALL,CLAIMS,TRAFFIC,","Building,M-F: 7:30AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM,Self-Help Assistance,M-Thu: 8:00AM - 4:00PM,F: 8:00AM - 12:00PM",Los Angeles County Superior Court
88,Alhambra,Pomona Courthouse South,http://www.lacourt.org/courthouse/info/ea,"400 Civic Center PlazaPomona, CA 91766",(909) 802-1100,"CIVIL,CRIMINAL,FAMILY,LAW,JUVENILE,","Building,M-F: 7:30AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM,Self-Help Assistance,M-Thu: 8:30AM - 12:30PM, 1:30PM - 4:30PM,F: 8:30AM - 12:30PM",Los Angeles County Superior Court
89,Alhambra,San Fernando Courthouse,http://www.lacourt.org/courthouse/info/las,"900 Third StreetSan Fernando, CA 91340",(818) 256-1800,"CRIMINAL,","Building,M-F: 8:00AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM",Los Angeles County Superior Court
90,Alhambra,Santa Clarita Courthouse,http://www.lacourt.org/courthouse/info/new,"23747 West Valencia Blvd.Santa Clarita, CA 91355",(661) 253-5600,"CRIMINAL,TRAFFIC,","Building,M-F: 8:15AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM",Los Angeles County Superior Court
91,Alhambra,Santa Monica Courthouse,http://www.lacourt.org/courthouse/info/sm,"1725 Main StreetSanta Monica, CA 90401",(310) 255-1840,"CIVIL,FAMILY,LAW,SMALL,CLAIMS,TRAFFIC,","Building,M-F: 8:00AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM,Self-Help Assistance,M-Thu: 8:30AM - 12:30PM, 1:30PM - 4:30PM,F: 8:30AM - 12:30PM",Los Angeles County Superior Court
92,Alhambra,Spring Street Courthouse,http://www.lacourt.org/courthouse/info/ss,"312 North Spring StreetLos Angeles, CA 90012",(213) 310-7000,"CIVIL,","Building,M-F: 8:30AM - 4:30PM",Los Angeles County Superior Court
93,Alhambra,Stanley Mosk Courthouse,http://www.lacourt.org/courthouse/info/la,"111 North Hill StreetLos Angeles, CA 90012",(213) 830-0803,"APPEALS,CIVIL,FAMILY,LAW,PROBATE,SMALL,CLAIMS,","Building,M-F: 7:30AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM,Self-Help Assistance,M-Thu: 8:00AM - 4:00PM,F: 8:00AM - 12:00PM",Los Angeles County Superior Court
94,Alhambra,Sylmar Juvenile Courthouse,http://www.lacourt.org/courthouse/info/slj,"16350 Filbert StreetSylmar, CA 91342",(818) 256-1180,"JUVENILE,","Building,M-F: 8:00AM - 4:30PM,Clerks,M-F: 8:00AM - 4:30PM",Los Angeles County Superior Court
95,Alhambra,Torrance Courthouse,http://www.lacourt.org/courthouse/info/sba,"825 Maple Ave.Torrance, CA 90503",(310) 787-3700,"CIVIL,CRIMINAL,FAMILY,LAW,TRAFFIC,","Building,M-F: 8:15AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM,Self-Help Assistance,M-Thu: 8:30AM - 12:30PM, 1:30PM - 4:30PM,F: 8:30AM - 12:30PM",Los Angeles County Superior Court
96,Alhambra,Van Nuys Courthouse East,http://www.lacourt.org/courthouse/info/nw,"6230 Sylmar Ave.Van Nuys, CA 91401",(818) 901-4600,"CIVIL,FAMILY,LAW,SMALL,CLAIMS,","Building,M-F: 7:30AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM,Self-Help Assistance,M-Thu: 8:30AM - 12:30PM, 1:30PM - 4:30PM,F: 8:30AM - 12:30PM",Los Angeles County Superior Court
97,Alhambra,Van Nuys Courthouse West,http://www.lacourt.org/courthouse/info/lav,"14400 Erwin Street MallVan Nuys, CA 91401",(818) 989-6900,"CRIMINAL,TRAFFIC,","Building,M-F: 7:30AM - 4:30PM,Clerks,M-F: 8:00AM - 4:30PM",Los Angeles County Superior Court
98,Alhambra,West Covina Courthouse,http://www.lacourt.org/courthouse/info/cit,"1427 West Covina ParkwayWest Covina, CA 91790",(626) 430-2600,"CIVIL,CRIMINAL,SMALL,CLAIMS,TRAFFIC,","Building,M-F: 7:30AM - 4:30PM,Clerks,M-F: 8:15AM - 4:30PM",Los Angeles County Superior Court
99,Alhambra,Whittier Courthouse,http://www.lacourt.org/courthouse/info/wh,"7339 South Painter Ave.Whittier, CA 90602",,"FAMILY,LAW,","Building,M-F: 8:00AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM,Self-Help Assistance,M-F: 9:00AM - 12:00PM",Los Angeles County Superior Court
100,Aliso Viejo,Central Justice Center,https://www.occourts.org/locations/cjc.html,"700 Civic Center Drive WestSanta Ana, CA 92701",(657) 622-6878,"TRAFFIC,CRIMINAL,CIVIL,SMALL,CLAIMS,PROBATE,","Building,M, W, Thu, F: 8:00AM - 4:00PM,Tu: 8:00AM - 4:00PM, Traffic Night Court 3rd Tuesday of Month 4:00PM - 6:00PM,Clerks,M-F: 8:00AM - 4:00PM,Self-Help Assistance,M-Thu: 8:00AM - 4:00PM,F: 8:00AM - 3:00PM",Orange County Superior Court
101,Aliso Viejo,Community Court,https://www.occourts.org/locations/community-court.html,"909 N. Main St.Santa Ana, CA 92701",(657) 622-5801,"CRIMINAL,","Building,M-F: 8:00AM - 12:00PM, 1:30PM - 5:00PM",Orange County Superior Court
102,Aliso Viejo,Civil Complex Center,https://www.occourts.org/locations/cxc.html,"751 West Santa Ana BlvdSanta Ana, CA 92701",(657) 622-6878,"COMPLEX,CIVIL,","Building,M-F: 8:00AM - 4:00PM,Clerks,M-F: 8:00AM - 4:00PM",Orange County Superior Court
103,Aliso Viejo,Department CJ1 Orange County Men's Jail,https://www.occourts.org/locations/oc-jail-cj1.html,"550 N Flower St.Santa Ana, CA 92703",(657) 622-7102,"CRIMINAL,","Building,M-F: 10:00AM - 7:00PM",Orange County Superior Court
104,Aliso Viejo,Harbor Justice Center,https://www.occourts.org/locations/hjc-nb.html,"4601 Jamboree RoadNewport Beach, CA 92660",(657) 622-5400,"TRAFFIC,CRIMINAL,CIVIL,SMALL,CLAIMS,","Building,M, W, Thu, F: 8:00AM - 4:00PM,Tu: 8:00AM - 4:00PM, Traffic Night Court 1st Tuesday of Month 4:00PM - 6:00PM,Clerks,M, W, Thu, F: 8:00AM - 4:00PM,Tu: 8:00AM - 4:00PM, Traffic Night Court 1st Tuesday of Month 4:00PM - 6:00PM,Self-Help Assistance,M-Thu: 8:00AM - 4:00PM",Orange County Superior Court
105,Aliso Viejo,Lamoreaux Justice Center,https://www.occourts.org/locations/ljc.html,"341 The City Drive SouthOrange, CA 92868-3205",(657) 622-6878,"JUVENILE,FAMILY,","Building,M-F: 7:30AM - 4:00PM,Clerks,M-F: 7:30AM - 4:00PM,Self-Help Assistance,M-Thu: 8:00AM - 4:00PM,F: 8:00AM - 3:00PM",Orange County Superior Court
106,Aliso Viejo,North Justice Center,https://www.occourts.org/locations/njc.html,"1275 North Berkeley AvenueFullerton, CA 92832-1258",(657) 622-5600,"TRAFFIC,CRIMINAL,CIVIL,SMALL,CLAIMS,","Building,M, W, Thu, F: 8:00AM - 4:00PM,Tu: 8:00AM - 4:00PM, Traffic Night Court, 1st Tuesday of Month 4:00PM - 6:00PM,Clerks,M, W, Thu, F: 8:00AM - 4:00PM,Tu: 8:00AM - 4:00PM, Traffic Night Court, 1st Tuesday of Month 4:00PM - 6:00PM,Self-Help Assistance,M, W, Thu: 8:00AM - 4:00PM,F: 8:00AM - 3:00PM",Orange County Superior Court
107,Aliso Viejo,West Justice Center,https://www.occourts.org/locations/wjc.html,"8141 13th StreetWestminster, CA 92683-4593",(657) 622-5900,"TRAFFIC,CRIMINAL,","Building,M, W, Thu, F: 8:00AM - 4:00PM,Tu: 8:00AM - 4:00PM, Traffic Night Court, 3rd Tuesday of Month 4:00PM - 6:00PM,Clerks,M, W, Thu, F: 8:00AM - 4:00PM,Tu: 8:00AM - 4:00PM, Traffic Night Court, 3rd Tuesday of Month 4:00PM - 6:00PM",Orange County Superior Court
108,Aliso Viejo,Superior Court Service Center,https://www.occourts.org/locations/scsc.html,"27573 Puerta RealMission Viejo, CA 92691",(657) 622-6878,"TRAFFIC,CRIMINAL,","Building,M-F: 8:00AM - 12:00PM, 1:30PM - 4:00PM,Clerks,M-F: 8:00AM - 12:00PM, 1:30PM - 4:00PM,Self-Help Assistance,F: 8:00AM - 3:00PM",Orange County Superior Court
109,Alturas,Barclay Justice Center,https://www.modoc.courts.ca.gov/generalinfo/contact-location.htm,"205 South East StreetAlturas, CA 96101",(530) 233-6516,"ALL,","Building,M-F: 8:30AM - 3:00PM,Clerks,M-F: 8:30AM - 3:00PM,Self-Help Assistance,M-F: 8:30AM - 3:00PM",Modoc County Superior Court
110,Amador City,Amador Superior Court,http://www.amadorcourt.org/default.aspx,"500 Argonaut LaneJackson, CA 95642",(209) 257-2600,"ALL,","Building,M-F: 8:00AM - 5:00PM,Clerks,M-F: 8:00AM - 3:00PM,Self-Help Assistance,M: 8:30AM - 12:00PM,Tu: 9:00AM - 11:15AM,W: 9:30AM - 2:00PM,Thu: 8:30AM-12:00PM, 1:00PM - 3:30PM,F: 8:30AM-12:00PM",Amador County Superior Court
111,Anaheim,Central Justice Center,https://www.occourts.org/locations/cjc.html,"700 Civic Center Drive WestSanta Ana, CA 92701",(657) 622-6878,"TRAFFIC,CRIMINAL,CIVIL,SMALL,CLAIMS,PROBATE,","Building,M, W, Thu, F: 8:00AM - 4:00PM,Tu: 8:00AM - 4:00PM, Traffic Night Court 3rd Tuesday of Month 4:00PM - 6:00PM,Clerks,M-F: 8:00AM - 4:00PM,Self-Help Assistance,M-Thu: 8:00AM - 4:00PM,F: 8:00AM - 3:00PM",Orange County Superior Court
112,Anaheim,Community Court,https://www.occourts.org/locations/community-court.html,"909 N. Main St.Santa Ana, CA 92701",(657) 622-5801,"CRIMINAL,","Building,M-F: 8:00AM - 12:00PM, 1:30PM - 5:00PM",Orange County Superior Court
113,Anaheim,Civil Complex Center,https://www.occourts.org/locations/cxc.html,"751 West Santa Ana BlvdSanta Ana, CA 92701",(657) 622-6878,"COMPLEX,CIVIL,","Building,M-F: 8:00AM - 4:00PM,Clerks,M-F: 8:00AM - 4:00PM",Orange County Superior Court
114,Anaheim,Department CJ1 Orange County Men's Jail,https://www.occourts.org/locations/oc-jail-cj1.html,"550 N Flower St.Santa Ana, CA 92703",(657) 622-7102,"CRIMINAL,","Building,M-F: 10:00AM - 7:00PM",Orange County Superior Court
115,Anaheim,Harbor Justice Center,https://www.occourts.org/locations/hjc-nb.html,"4601 Jamboree RoadNewport Beach, CA 92660",(657) 622-5400,"TRAFFIC,CRIMINAL,CIVIL,SMALL,CLAIMS,","Building,M, W, Thu, F: 8:00AM - 4:00PM,Tu: 8:00AM - 4:00PM, Traffic Night Court 1st Tuesday of Month 4:00PM - 6:00PM,Clerks,M, W, Thu, F: 8:00AM - 4:00PM,Tu: 8:00AM - 4:00PM, Traffic Night Court 1st Tuesday of Month 4:00PM - 6:00PM,Self-Help Assistance,M-Thu: 8:00AM - 4:00PM",Orange County Superior Court
116,Anaheim,Lamoreaux Justice Center,https://www.occourts.org/locations/ljc.html,"341 The City Drive SouthOrange, CA 92868-3205",(657) 622-6878,"JUVENILE,FAMILY,","Building,M-F: 7:30AM - 4:00PM,Clerks,M-F: 7:30AM - 4:00PM,Self-Help Assistance,M-Thu: 8:00AM - 4:00PM,F: 8:00AM - 3:00PM",Orange County Superior Court
117,Anaheim,North Justice Center,https://www.occourts.org/locations/njc.html,"1275 North Berkeley AvenueFullerton, CA 92832-1258",(657) 622-5600,"TRAFFIC,CRIMINAL,CIVIL,SMALL,CLAIMS,","Building,M, W, Thu, F: 8:00AM - 4:00PM,Tu: 8:00AM - 4:00PM, Traffic Night Court, 1st Tuesday of Month 4:00PM - 6:00PM,Clerks,M, W, Thu, F: 8:00AM - 4:00PM,Tu: 8:00AM - 4:00PM, Traffic Night Court, 1st Tuesday of Month 4:00PM - 6:00PM,Self-Help Assistance,M, W, Thu: 8:00AM - 4:00PM,F: 8:00AM - 3:00PM",Orange County Superior Court
118,Anaheim,West Justice Center,https://www.occourts.org/locations/wjc.html,"8141 13th StreetWestminster, CA 92683-4593",(657) 622-5900,"TRAFFIC,CRIMINAL,","Building,M, W, Thu, F: 8:00AM - 4:00PM,Tu: 8:00AM - 4:00PM, Traffic Night Court, 3rd Tuesday of Month 4:00PM - 6:00PM,Clerks,M, W, Thu, F: 8:00AM - 4:00PM,Tu: 8:00AM - 4:00PM, Traffic Night Court, 3rd Tuesday of Month 4:00PM - 6:00PM",Orange County Superior Court
119,Anaheim,Superior Court Service Center,https://www.occourts.org/locations/scsc.html,"27573 Puerta RealMission Viejo, CA 92691",(657) 622-6878,"TRAFFIC,CRIMINAL,","Building,M-F: 8:00AM - 12:00PM, 1:30PM - 4:00PM,Clerks,M-F: 8:00AM - 12:00PM, 1:30PM - 4:00PM,Self-Help Assistance,F: 8:00AM - 3:00PM",Orange County Superior Court
120,Anderson,Main Courthouse,http://www.shasta.courts.ca.gov/General-Info/Locations.shtml,"1500 Court StreetRedding, CA 96001",(530) 245-6789,"CIVIL,CRIMINAL,FAMILY,UNLAWFUL,DETAINER,TRAFFIC,SMALL,CLAIMS,PROBATE,JUVENILE,DELINQUENCY,,","Building,M-F: 8:00AM - 5:00PM,Clerks,M-F: 8:30AM - 4:00PM,Self-Help Assistance,M, Thu: 8:00AM - 12:00PM, 1:00PM - 4:00PM,Tu: Workshops at 8:30AM and 1:00PM,W: 8:00AM - 12:00PM, 1:00PM - 3:00PM",Shasta County Superior Court
121,Anderson,Justice Center and Dept. 12 (modular building),http://www.shasta.courts.ca.gov/General-Info/Locations.shtml,"1655 West StreetRedding, CA 96001",(530) 245-6789,"CRIMINAL,(FELONY),JUVENILE,DEPENDENCY,GUARDIANSHIPS,","Building,M-F: 8:00AM - 5:00PM",Shasta County Superior Court
122,Angels Camp,Calaveras Superior Court,http://www.calaveras.courts.ca.gov/info/contact,"400 Government Center Drive,San Andreas, CA 95249-9794",(209) 754-9800,"ALL,","Building,M-F: 8:00AM - 4:00PM,Clerks,M, Tu, Thu, F: 8:15AM - 4:00PM,W: 8:15AM - 3:00PM,Self-Help Assistance,M, Tu, Thu, F: 8:15AM - 12:30PM, 1:00PM - 4:00PM,W: 8:15AM - 12:30PM, 1:00PM - 3:00PM",Calaveras County Superior Court
123,Antioch,Wakefield Taylor Courthouse,http://www.cc-courts.org/locations/taylor.aspx,"725 Court StreetMartinez, CA 94553",(925) 608-1000,"CIVIL,PROBATE,(INCLUDES,NAME,CHANGE),CRIMINAL,(FILING),","Building,M-F: 8:00AM - 5:00PM,Clerks,M-F: 8:00AM - 3:00PM",Contra Costa County Superior Court
124,Antioch,Spinetta Family Law Center,http://www.cc-courts.org/locations/spinetta.aspx,"751 Pine StreetMartinez, CA 94553",(925) 608-1000,"FAMILY,FAMILY,LAW,FACILITATORS,","Building,M-F: 8:00AM - 5:00PM,Clerks,M-F: 8:00AM - 3:00PM,Self-Help Assistance,M-F: Hours vary by type of assistance. For details see cc-courts.org/self-help/welcome.aspx.",Contra Costa County Superior Court
125,Antioch,A. F. Bray Courthouse,http://www.cc-courts.org/locations/bray.aspx,"1020 Ward StreetMartinez, CA 94553",(925) 608-1000,"CRIMINAL,(CASES--NOT,FILING),JURY,CONTRA,COSTA,COUNTY,PUBLIC,LAW,LIBRARY,","Building,M-F: 8:00AM - 5:00PM",Contra Costa County Superior Court
126,Antioch,"Richmond Superior Court, George D. Carroll Courthouse",http://www.cc-courts.org/locations/rich.aspx,"100 – 37th StreetRichmond, CA 94805",(925) 608-1000,"UNLAWFUL,DETAINER,SMALL,CLAIMS,CRIMINAL,TRAFFIC,JURY,FAMILY,LAW,FACILITATORS,CONTRA,COSTA,COUNTY,PUBLIC,LAW,LIBRARY,","Building,M-F: 8:00AM - 5:00PM,Clerks,M-F: 8:00AM - 3:00PM; Traffic Window til 4:00PM,Self-Help Assistance,M, W, Thu: Hours vary by type of assistance. For details see cc-courts.org/self-help/welcome.aspx.",Contra Costa County Superior Court
127,Antioch,"Pittsburg Superior Court, Richard E. Arnason Justice Center",http://www.cc-courts.org/locations/pitt.aspx,"1000 Center DrivePittsburg, CA 94565",(925) 608-1000,"SMALL,CLAIMS,UNLAWFUL,DETAINER,CRIMINAL,TRAFFIC,JURY,FAMILY,LAW,FACILITATORS,","Building,M-F: 8:00AM - 5:00PM,Clerks,M-F: 8:00AM - 3:00PM; Traffic Window til 4:00PM,Self-Help Assistance,M-W: Hours vary by type of assistance. For details see cc-courts.org/self-help/welcome.aspx.",Contra Costa County Superior Court
128,Antioch,Walnut Creek Superior Court,http://www.cc-courts.org/locations/wc.aspx,"640 Ygnacio Valley RoadWalnut Creek, CA 94596",(925) 608-1000,"TRAFFIC,JUVENILE,","Building,M-F: 8:00AM - 5:00PM,Clerks,M-F: Juvenile 8:00AM - 3:00PM Traffic 8:00AM - 4:00PM",Contra Costa County Superior Court
129,Antioch,Court Records,http://www.cc-courts.org/locations/records.aspx,"1111 Ward St.Martinez, CA 94553",(925) 608-1000,"RECORDS,","Building,M-F: 8:00AM - 3:00PM,Clerks,M-F: 8:00AM - 3:00PM",Contra Costa County Superior Court
130,Apple Valley,Appeals,https://sb-court.org/locations/appeals-and-appellate-division,"8303 Haven AvenueRancho Cucamonga, CA 91730",(909) 384-1888,"APPEALS,","Building,M-F: 7:30AM - 4:00PM,Clerks,M-F: 8:00AM - 4:00PM",San Bernardino County Superior Court
131,Apple Valley,Barstow District,https://sb-court.org/locations/barstow-district,"235 East Mountain View StreetBarstow, CA 92311",,"LANDLORD/TENANT,SMALL,CLAIMS,TRAFFIC,NON-TRAFFIC,INFRACTIONS,","Building,M-F: 7:30AM - 4:00PM,Clerks,M-F: 8:00AM - 4:00PM,Self-Help Assistance,M-Thu: 8:30AM - 4:00PM",San Bernardino County Superior Court
132,Apple Valley,Big Bear District,https://sb-court.org/locations/big-bear-district,"477 Summit BlvdBig Bear Lake, CA 92315",(760) 718-3700,"REMOTE,VIDEO,PROCEEDINGS,(INFRACTIONS),","Building,F: 8:30AM - 12:30PM (2nd and 4th Fridays only),Clerks,F: 8:30AM - 12:30PM,Self-Help Assistance,F: 8:30AM - 12:30PM (4th Fridays only)",San Bernardino County Superior Court
133,Apple Valley,Fontana District,https://sb-court.org/locations/fontana-district,"17780 Arrow BoulevardFontana, CA 92335",(909) 350-9322,"LANDLORD-TENANT,SMALL,CLAIMS,TRAFFIC,","Building,M-F: 7:30AM - 4:00PM,Clerks,M-F: 8:00AM - 4:00PM,Self-Help Assistance,M-Thu: 8:30AM - 4:00PM,F: closed except for workshops",San Bernardino County Superior Court
134,Apple Valley,Joshua Tree District,https://sb-court.org/locations/joshua-tree-district,"6527 White Feather RoadJoshua Tree, CA 92252",((760) 974) 3048 [criminal/traffic]; (760) 974-3047 [family law],"FAMILY,LAW,CRIMINAL,TRAFFIC,SMALL,CLAIMS,LANDLORD-TENANT,","Building,M-F: 7:30AM - 4:00PM,Clerks,M-F: 8:00AM - 4:00PM,Self-Help Assistance,F: 9:00AM - 11:30AM, 12:30PM - 3:00PM (2nd and 4th Fridays only)",San Bernardino County Superior Court
135,Apple Valley,Mental Health Court,https://sb-court.org/locations/mental-health-court,Arrowhead Regional Medical CenterBehavioral Health Building,"Colton, CA 92324","MENTAL,HEALTH,","Building,M: NO PUBLIC ACCESS TO FACILITY EXCEPT DURING COURT HEARINGS",San Bernardino County Superior Court
136,Apple Valley,Needles District,https://sb-court.org/locations/needles-district,"1111 Bailey AveNeedles, CA 92363",(760) 718-3700,"REMOTE,VIDEO,PROCEEDINGS,(INFRACTIONS),","Building,F: 8:30AM - 12:30PM (1st Friday of the month only),Clerks,F: 8:30AM - 12:30PM (first Friday of the month only),Self-Help Assistance,F: 8:30AM - 12:30PM (1st Friday of the month only)",San Bernardino County Superior Court
137,Apple Valley,Rancho Cucamonga District,https://sb-court.org/locations/rancho-cucamonga-district,"8303 Haven AvenueRancho Cucamonga, CA 91730",(909) 350-9764,"CRIMINAL,","Building,M-F: 7:30AM - 4:00PM,Clerks,M-F: 8:00AM - 4:00PM",San Bernardino County Superior Court
138,Apple Valley,San Bernardino Justice Center,https://www.sb-court.org/locations/san-bernardino,"247 West Third StreetSan Bernardino, CA 92415",,"CIVIL,CRIMINAL,PROBATE,","Building,M-F: 7:30AM - 4:00PM,Clerks,M-F: 8:00AM - 4:00PM",San Bernardino County Superior Court
139,Apple Valley,Victorville District,https://sb-court.org/locations/victorville-district,"14455 Civic DriveVictorville, CA 92392",(760) 245-6215,"CRIMINAL,FAMILY,LAW,(SOME),JUVENILE,","Building,M-F: 7:30AM - 4:00PM,Clerks,M-F: 8:00AM - 4:00PM,Self-Help Assistance,M-F: 8:30AM - 4:00PM",San Bernardino County Superior Court
140,Apple Valley,San Bernardino Juvenile Delinquency,https://sb-court.org/locations/juvenile-courts/san-bernardino-juvenile-delinquency,"900 East Gilbert Street, Bldg. 35San Bernardino, CA 92415",(909) 269-8840,"JUVENILE,DELINQENCY,","Building,M-F: 7:30AM - 4:00PM,Clerks,M-F: 8:00AM - 4:00PM",San Bernardino County Superior Court
141,Apple Valley,San Bernardino Juvenile Dependency,https://sb-court.org/locations/juvenile-courts/san-bernardino-juvenile-dependency,"860 East Gilbert StreetSan Bernardino, CA 92415",(909) 269-8900,"JUVENILE,DEPENDENCY,","Building,M-F: 7:30AM - 4:00PM,Clerks,M-F: 8:00AM - 4:00PM",San Bernardino County Superior Court
142,Apple Valley,San Bernardino Child Support Division,https://sb-court.org/locations/san-bernardino-justice-center/child-support-division-san-bernardino-district,"655 West Second St., Second FloorSan Bernardino, CA 92415",(909) 269-8789,"(GOVERNMENT),CHILD,SUPPORT,","Building,M-F: 7:30AM - 4:00PM,Clerks,M-F: 8:00AM - 4:00PM,Self-Help Assistance,M-Thu: 8:30AM - 4:00PM,F: 8:30AM - 12:00PM",San Bernardino County Superior Court
143,Apple Valley,San Bernardino Family Law,https://sb-court.org/locations/san-bernardino-justice-center/family-law-division-san-bernardino-district,351 North Arrowhead AvenueSan Bernardino CA 92415,(909) 521-3136,"FAMILY,LAW,","Building,M-F: 7:30AM - 4:00PM,Clerks,M-F: 8:00AM - 4:00PM,Self-Help Assistance,M-Thu: 8:30AM - 4:00PM",San Bernardino County Superior Court
144,Arcadia,Airport Courthouse,http://www.lacourt.org/courthouse/info/lax,"11701 S. La CienegaLos Angeles, CA 90045",(310) 725-3000,"CRIMINAL,","Building,M-F: 8:00AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM",Los Angeles County Superior Court
145,Arcadia,Alfred J. McCourtney Juvenile Justice Center,http://www.lacourt.org/courthouse/info/lan,"1040 W. Avenue JLancaster, CA 93534",(661) 483-5924,"JUVENILE,","Building,M-F: 8:30AM - 4:30PM,Clerks,M-F: 8:30AM - 4:30PM",Los Angeles County Superior Court
